trial_index,uniqueid,condition,counterbalance,assignmentId,workerId,hitId,trial_type,rt,internal_node_id,dateTime,materials_id,item_id,survey_question_idx,survey_answer,slider_value,slider_copout,condition_0,condition_1,condition_2,agent_is_subject,slider_value_normed
14,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,3842.5,0.0-14.0,2021-08-05 20:37:37.832,swarm-003-drops,22.0,,,69.0,False,0.0,1.0,,True,0.04102147046787677
15,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,7158.200000047684,0.0-15.0,2021-08-05 20:37:44.991,swarm-003-drops,6.0,,,92.0,False,0.0,1.0,,True,0.6138570045014436
16,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,4275.200000047684,0.0-16.0,2021-08-05 20:37:49.268,swarm-003-drops,4.0,,,57.0,False,0.0,1.0,,True,-0.25784924294094075
17,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,3984.7000000476837,0.0-17.0,2021-08-05 20:37:53.254,swarm-003-drops,0.0,,,0.0,False,filler,empty,,False,-1.677485131632824
18,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,11824.199999809265,0.0-18.0,2021-08-05 20:38:05.079,swarm-003-drops,5.0,,,100.0,False,0.0,1.0,,True,0.8131041467739887
19,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,2397.2999999523163,0.0-19.0,2021-08-05 20:38:07.478,swarm-003-drops,7.0,,,79.0,False,0.0,1.0,,True,0.29008039830855803
20,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,4054.7000000476837,0.0-20.0,2021-08-05 20:38:11.534,swarm-003-drops,19.0,,,100.0,False,0.0,0.0,,False,0.8131041467739887
21,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,4742.5,0.0-21.0,2021-08-05 20:38:16.278,swarm-003-drops,8.0,,,100.0,False,0.0,0.0,,False,0.8131041467739887
22,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,5471.799999952316,0.0-22.0,2021-08-05 20:38:21.751,swarm-003-drops,25.0,,,100.0,False,0.0,0.0,,False,0.8131041467739887
23,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,4462.800000190735,0.0-23.0,2021-08-05 20:38:26.215,swarm-003-drops,39.0,,,94.0,False,0.0,1.0,,True,0.6636687900695799
24,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,3934.899999856949,0.0-24.0,2021-08-05 20:38:30.152,swarm-003-drops,5.0,,,0.0,False,filler,empty,,False,-1.677485131632824
25,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,2510.7999999523163,0.0-25.0,2021-08-05 20:38:32.664,swarm-003-drops,0.0,,,73.0,False,0.0,1.0,,True,0.14064504160414928
26,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,4215.5,0.0-26.0,2021-08-05 20:38:36.880,swarm-003-drops,64.0,,,76.0,False,0.0,0.0,,False,0.21536271995635367
27,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,5125.900000095367,0.0-27.0,2021-08-05 20:38:42.008,swarm-003-drops,31.0,,,88.0,False,0.0,1.0,,True,0.5142334333651712
28,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,5730.400000095367,0.0-28.0,2021-08-05 20:38:47.740,swarm-003-drops,7.0,,,100.0,False,filler,full,,False,0.8131041467739887
29,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,18208.700000047684,0.0-29.0,2021-08-05 20:39:05.950,swarm-003-drops,6.0,,,100.0,False,filler,full,,False,0.8131041467739887
30,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,6172.799999952316,0.0-30.0,2021-08-05 20:39:12.124,swarm-003-drops,4.0,,,0.0,False,filler,empty,,False,-1.677485131632824
31,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,6900.900000095367,0.0-31.0,2021-08-05 20:39:19.026,swarm-003-drops,9.0,,,100.0,False,filler,full,,False,0.8131041467739887
32,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,478884.40000009537,0.0-32.0,2021-08-05 20:47:17.914,swarm-003-drops,56.0,,,73.0,False,0.0,1.0,,True,0.14064504160414928
33,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,2781.9000000953674,0.0-33.0,2021-08-05 20:47:20.701,swarm-003-drops,2.0,,,100.0,False,0.0,0.0,,False,0.8131041467739887
34,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,5008.5,0.0-34.0,2021-08-05 20:47:25.711,swarm-003-drops,2.0,,,0.0,False,filler,empty,,False,-1.677485131632824
35,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,4726.400000095367,0.0-35.0,2021-08-05 20:47:30.443,swarm-003-drops,11.0,,,100.0,False,filler,full,,False,0.8131041467739887
36,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,2353.800000190735,0.0-36.0,2021-08-05 20:47:32.798,swarm-003-drops,10.0,,,100.0,False,filler,full,,False,0.8131041467739887
37,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,2361.2000000476837,0.0-37.0,2021-08-05 20:47:35.162,swarm-003-drops,3.0,,,59.0,False,0.0,1.0,,True,-0.2080374573728045
38,A3HZFB2JLF3JMY:3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,0,0,3JPSL1DZ5TNZVNG26QC06JZNO3ENAH,A3HZFB2JLF3JMY,3L55D8AUFALEDHJL74C05ARRWHEYCT,html-slider-response-with-copout,17654.799999952316,0.0-38.0,2021-08-05 20:47:52.818,swarm-003-drops,1.0,,,0.0,False,filler,empty,,False,-1.677485131632824
3,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,6779.0,0.0-3.0,2021-08-05 20:54:29.854,,,,,97.0,False,practice,solid,full,False,1.0620925917608086
4,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,4617.599999904633,0.0-4.0,2021-08-05 20:54:34.474,,,,,100.0,False,practice,liquid,full,False,1.1510947642547311
5,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,7458.0,0.0-5.0,2021-08-05 20:54:41.935,,,,,19.0,False,practice,abstract,empty,False,-1.251963893081177
6,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,5301.0,0.0-6.0,2021-08-05 20:54:47.238,,,,,43.0,False,practice,solid,empty,False,-0.5399465131297967
7,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,8695.0,0.0-7.0,2021-08-05 20:54:55.934,,,,,57.0,False,practice,abstract,full,False,-0.12460304149149161
9,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,4060.5,0.0-9.0,2021-08-05 20:55:01.141,swarm-003-drops,8.0,,,92.0,False,0.0,0.0,,False,0.9137556376042711
10,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,3720.7999999523163,0.0-10.0,2021-08-05 20:55:04.863,swarm-003-drops,8.0,,,97.0,False,filler,full,,False,1.0620925917608086
11,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,3461.9000000953674,0.0-11.0,2021-08-05 20:55:08.327,swarm-003-drops,2.0,,,0.0,False,filler,empty,,False,-1.8156443188760194
12,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,3210.800000190735,0.0-12.0,2021-08-05 20:55:11.540,swarm-003-drops,10.0,,,61.0,False,filler,full,,False,-0.005933478166261586
13,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,3178.9000000953674,0.0-13.0,2021-08-05 20:55:14.720,swarm-003-drops,64.0,,,63.0,False,0.0,0.0,,False,0.05340130349635343
14,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,8075.799999952316,0.0-14.0,2021-08-05 20:55:22.797,swarm-003-drops,22.0,,,48.0,False,0.0,0.0,,False,-0.39160955897325916
15,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,3256.5,0.0-15.0,2021-08-05 20:55:26.055,swarm-003-drops,2.0,,,70.0,False,0.0,0.0,,False,0.26107303931550596
16,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,7777.199999809265,0.0-16.0,2021-08-05 20:55:33.834,swarm-003-drops,19.0,,,50.0,False,0.0,1.0,,True,-0.33227477731064414
17,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,8091.599999904633,0.0-17.0,2021-08-05 20:55:41.927,swarm-003-drops,25.0,,,81.0,False,0.0,1.0,,True,0.5874143384598886
18,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,4540.899999856949,0.0-18.0,2021-08-05 20:55:46.469,swarm-003-drops,56.0,,,48.0,False,0.0,1.0,,True,-0.39160955897325916
19,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,8089.699999809265,0.0-19.0,2021-08-05 20:55:54.560,swarm-003-drops,7.0,,,97.0,False,filler,full,,False,1.0620925917608086
20,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,4001.300000190735,0.0-20.0,2021-08-05 20:55:58.563,swarm-003-drops,3.0,,,0.0,False,filler,empty,,False,-1.8156443188760194
21,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,4649.200000047684,0.0-21.0,2021-08-05 20:56:03.213,swarm-003-drops,17.0,,,53.0,False,0.0,1.0,,True,-0.24327260481672164
22,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,2967.2000000476837,0.0-22.0,2021-08-05 20:56:06.182,swarm-003-drops,6.0,,,100.0,False,filler,full,,False,1.1510947642547311
23,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,3182.7000000476837,0.0-23.0,2021-08-05 20:56:09.366,swarm-003-drops,9.0,,,100.0,False,filler,full,,False,1.1510947642547311
24,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,5989.5,0.0-24.0,2021-08-05 20:56:15.357,swarm-003-drops,6.0,,,72.0,False,0.0,0.0,,False,0.320407820978121
25,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,2848.4000000953674,0.0-25.0,2021-08-05 20:56:18.207,swarm-003-drops,5.0,,,78.0,False,0.0,1.0,,True,0.49841216596596605
26,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,6147.799999952316,0.0-26.0,2021-08-05 20:56:24.356,swarm-003-drops,4.0,,,3.0,False,filler,empty,,False,-1.726642146382097
27,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,3096.699999809265,0.0-27.0,2021-08-05 20:56:27.454,swarm-003-drops,24.0,,,76.0,False,0.0,0.0,,False,0.439077384303351
28,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,3323.2000000476837,0.0-28.0,2021-08-05 20:56:30.778,swarm-003-drops,5.0,,,0.0,False,filler,empty,,False,-1.8156443188760194
29,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,3083.0999999046326,0.0-29.0,2021-08-05 20:56:33.863,swarm-003-drops,7.0,,,69.0,False,0.0,0.0,,False,0.23140564848419848
30,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,2623.0999999046326,0.0-30.0,2021-08-05 20:56:36.487,swarm-003-drops,31.0,,,78.0,False,0.0,1.0,,True,0.49841216596596605
31,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,2367.0999999046326,0.0-31.0,2021-08-05 20:56:38.856,swarm-003-drops,0.0,,,0.0,False,filler,empty,,False,-1.8156443188760194
32,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,6067.100000143051,0.0-32.0,2021-08-05 20:56:44.924,swarm-003-drops,30.0,,,62.0,False,0.0,0.0,,False,0.02373391266504592
33,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,2298.899999856949,0.0-33.0,2021-08-05 20:56:47.224,swarm-003-drops,1.0,,,0.0,False,filler,empty,,False,-1.8156443188760194
34,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,4460.899999856949,0.0-34.0,2021-08-05 20:56:51.687,swarm-003-drops,0.0,,,78.0,False,0.0,1.0,,True,0.49841216596596605
35,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,2895.2000000476837,0.0-35.0,2021-08-05 20:56:54.583,swarm-003-drops,39.0,,,84.0,False,0.0,0.0,,False,0.6764165109538111
36,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,2831.5,0.0-36.0,2021-08-05 20:56:57.415,swarm-003-drops,4.0,,,90.0,False,0.0,0.0,,False,0.8544208559416561
37,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,4890.700000047684,0.0-37.0,2021-08-05 20:57:02.308,swarm-003-drops,11.0,,,92.0,False,filler,full,,False,0.9137556376042711
38,A1LRJ4U04532TM:3Y4W8Q93L08A1ZSNSRPT6116V99DVM,0,0,3Y4W8Q93L08A1ZSNSRPT6116V99DVM,A1LRJ4U04532TM,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,3220.5,0.0-38.0,2021-08-05 20:57:05.530,swarm-003-drops,3.0,,,84.0,False,0.0,0.0,,False,0.6764165109538111
3,A2SUSFPE5ETNPY:30LSNF239VJICJA7WV6TVTK8QGX2IE,0,0,30LSNF239VJICJA7WV6TVTK8QGX2IE,A2SUSFPE5ETNPY,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,4526.29999999702,0.0-3.0,2021-08-05 21:50:12.858,,,,,,True,practice,solid,full,False,
4,A2SUSFPE5ETNPY:30LSNF239VJICJA7WV6TVTK8QGX2IE,0,0,30LSNF239VJICJA7WV6TVTK8QGX2IE,A2SUSFPE5ETNPY,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,5537.9000000059605,0.0-4.0,2021-08-05 21:50:18.400,,,,,,True,practice,liquid,full,False,
5,A2SUSFPE5ETNPY:30LSNF239VJICJA7WV6TVTK8QGX2IE,0,0,30LSNF239VJICJA7WV6TVTK8QGX2IE,A2SUSFPE5ETNPY,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,6748.60000000149,0.0-5.0,2021-08-05 21:50:25.152,,,,,,True,practice,abstract,empty,False,
6,A2SUSFPE5ETNPY:30LSNF239VJICJA7WV6TVTK8QGX2IE,0,0,30LSNF239VJICJA7WV6TVTK8QGX2IE,A2SUSFPE5ETNPY,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,7128.80000000447,0.0-6.0,2021-08-05 21:50:32.287,,,,,,True,practice,solid,empty,False,
7,A2SUSFPE5ETNPY:30LSNF239VJICJA7WV6TVTK8QGX2IE,0,0,30LSNF239VJICJA7WV6TVTK8QGX2IE,A2SUSFPE5ETNPY,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,2454.2999999970198,0.0-7.0,2021-08-05 21:50:34.747,,,,,78.0,False,practice,abstract,full,False,-0.3920084094944076
9,A2SUSFPE5ETNPY:30LSNF239VJICJA7WV6TVTK8QGX2IE,0,0,30LSNF239VJICJA7WV6TVTK8QGX2IE,A2SUSFPE5ETNPY,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,2760.60000000149,0.0-9.0,2021-08-05 21:50:39.986,swarm-003-drops,6.0,,,74.0,False,0.0,0.0,,False,-0.84240105019011
10,A2SUSFPE5ETNPY:30LSNF239VJICJA7WV6TVTK8QGX2IE,0,0,30LSNF239VJICJA7WV6TVTK8QGX2IE,A2SUSFPE5ETNPY,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,4722.60000000149,0.0-10.0,2021-08-05 21:50:44.714,swarm-003-drops,6.0,,,,True,filler,full,,False,
11,A2SUSFPE5ETNPY:30LSNF239VJICJA7WV6TVTK8QGX2IE,0,0,30LSNF239VJICJA7WV6TVTK8QGX2IE,A2SUSFPE5ETNPY,3Y7LTZE0YTAA41AQPHZJDNMZ9CUZU2,html-slider-response-with-copout,6930.5999999940395,0.0-11.0,2021-08-05 21:50:51.650,swarm-003-drops,30.0,,,,True,0.0,1.0,,True,
